code_muni,name_muni,code_state,abbrev_state,geometry
4100103.0,Abatiá,41,PR,"MULTIPOLYGON (((-50.33842327899998 -23.29909695668608, -50.33385442899998 -23.29864143468602, -50.33463613599997 -23.29288716668592, -50.33270935699995 -23.29012365968585, -50.31974732299994 -23.2824566936857, -50.31675021999996 -23.2788456546856, -50.31547951599998 -23.27379271868551, -50.31114665699994 -23.26846329068536, -50.30668955499993 -23.26566360968528, -50.30258846699996 -23.25727202468511, -50.29916324399993 -23.25945732068518, -50.29731225399995 -23.25622011268507, -50.29330742999997 -23.25373822868506, -50.28913785199994 -23.25434952068505, -50.28073025399993 -23.25011252568496, -50.27929625399997 -23.250991077685, -50.27936861599994 -23.25387532268501, -50.27339729599998 -23.25494397268507, -50.27256011199995 -23.25253481168502, -50.27430759099997 -23.24861262268489, -50.27060483199995 -23.24818859268491, -50.26705941899996 -23.24923966868494, -50.26713339799993 -23.25114476268497, -50.26412683999995 -23.25046660368494, -50.26041232899995 -23.25256299268503, -50.26022029599994 -23.2482026826849, -50.25612373399996 -23.24847492668493, -50.25306536199997 -23.25510295568504, -50.25155288899997 -23.25573772568508, -50.24874944999993 -23.25098339868497, -50.25305470399996 -23.24528136768485, -50.25048641099994 -23.24609926968485, -50.24231159099997 -23.24247363568478, -50.24068024799993 -23.23884806868472, -50.23414829499995 -23.23810497468468, -50.23605515899992 -23.23539527368461, -50.23551872299998 -23.22915955068448, -50.23758571099994 -23.22738951068445, -50.23243520699998 -23.22553797768435, -50.22928695699995 -23.22707378568444, -50.22493883599997 -23.22442889068435, -50.22612672399998 -23.23104626268451, -50.22825507399994 -23.23383994068455, -50.22482391599993 -23.23742900868464, -50.21507936399996 -23.23865467468471, -50.20885564899998 -23.23265178368455, -50.20435518099998 -23.23297880868452, -50.20228142399997 -23.24814120768487, -50.20594991099993 -23.25435777768503, -50.21296928099996 -23.25849029568512, -50.21273309499998 -23.26092971968518, -50.21043706799997 -23.26336730568527, -50.20372847799995 -23.26543693268528, -50.20006961099994 -23.27588442368554, -50.19146793399995 -23.28369846968571, -50.19288780599992 -23.28565141768573, -50.19964081699992 -23.28508999468576, -50.20609788999997 -23.28692655468577, -50.20621864799994 -23.28887328168582, -50.19978121799993 -23.29439046268596, -50.20439792499997 -23.29696518268599, -50.20209056499993 -23.29922016568607, -50.20451672499996 -23.30145792568612, -50.20466694999993 -23.30388049668619, -50.20692078899997 -23.30420091068617, -50.20816063699993 -23.30231227968616, -50.21309547699996 -23.3007165166861, -50.21454163799995 -23.30272404868613, -50.22207250999996 -23.30615110568624, -50.22065949799997 -23.30960266268632, -50.21244758499995 -23.31528675368643, -50.21328885499997 -23.31817679468649, -50.21559080999997 -23.31846491268649, -50.21755194499997 -23.32153069668657, -50.21947120299995 -23.32200338568658, -50.21914677599994 -23.33000168668674, -50.21553486999994 -23.33102537768677, -50.21433203699996 -23.33301501468682, -50.21629259699994 -23.33431280468686, -50.21679931499995 -23.3374841856869, -50.21426253099997 -23.340150288687, -50.21400683699993 -23.34395331368705, -50.22035497499996 -23.34683642368714, -50.21801533999996 -23.34844525568716, -50.21999096799993 -23.35032401168719, -50.22557841199994 -23.34857787068716, -50.23080218799998 -23.34975837368718, -50.23192074099994 -23.35150910768727, -50.23101173799995 -23.3543173736873, -50.23338384799995 -23.35726850368735, -50.23648929499996 -23.35590863368735, -50.23853479199992 -23.35643376568735, -50.24103161599999 -23.35448577668729, -50.24709800399994 -23.35723132968737, -50.25863188399995 -23.35453076368732, -50.26303618599997 -23.35756515568739, -50.27294829599997 -23.35809684368738, -50.27615792799996 -23.35943539468741, -50.28352090699996 -23.3663056496876, -50.29013643399998 -23.36529656568753, -50.29879483899998 -23.37044227568768, -50.30417742499997 -23.3824115386879, -50.30557530599997 -23.38284845168798, -50.30762580399993 -23.3823702366879, -50.30785703099997 -23.37717407468785, -50.31061654099994 -23.37532848368781, -50.31008723499996 -23.37020816768765, -50.31339111099992 -23.36484264568755, -50.31436669699996 -23.35741070968738, -50.31633372699997 -23.35604314468733, -50.32835592699995 -23.35579768668735, -50.33492740999997 -23.35802799468738, -50.34076721499996 -23.35520332268735, -50.34552838099994 -23.35570840868733, -50.34800393999995 -23.35797520668737, -50.35306296899994 -23.3573599136874, -50.35682991799995 -23.36013271668742, -50.35953540499997 -23.35675113268734, -50.36602896199997 -23.35654923068732, -50.37107741599993 -23.36012417168741, -50.37906197599994 -23.35981739368744, -50.38229532599995 -23.35646558468736, -50.38575357099996 -23.34849313068715, -50.38870810799994 -23.3485188216872, -50.39197555599998 -23.3443560036871, -50.39415629899997 -23.34709235568716, -50.39766655799996 -23.34693227568714, -50.39856830599995 -23.341433597687, -50.40252431399994 -23.33982825668698, -50.40503671099997 -23.34060903868701, -50.40940811099995 -23.33697694568689, -50.41088736199998 -23.32911260668674, -50.41458558899996 -23.32379401668662, -50.42149365799997 -23.32291289968661, -50.42519262499996 -23.31933255668651, -50.43868198599994 -23.31758414468649, -50.44929314399996 -23.31144466368635, -50.45159433699995 -23.30665608668624, -50.45643942299994 -23.30884856268631, -50.46009736599995 -23.30823943168625, -50.46385828599994 -23.30359083868614, -50.46276867099994 -23.29805924768605, -50.46981979399994 -23.29002986268587, -50.47232358399998 -23.28503891168575, -50.47362049799995 -23.27515848268551, -50.47646239499993 -23.27379290968547, -50.47755399599998 -23.27098761468545, -50.48110161499994 -23.26828329068535, -50.47609652199997 -23.26255133868525, -50.47045513299997 -23.26235627568522, -50.46642460099997 -23.26013217568519, -50.46568795699994 -23.2663729686853, -50.47241967599994 -23.27101406068542, -50.46774996199996 -23.27051332668541, -50.46572227499995 -23.27395757968548, -50.46264013899997 -23.27590007868552, -50.46449429199998 -23.27862003468561, -50.46424743899995 -23.28100505468563, -50.46719297499993 -23.28198027968568, -50.46719783599996 -23.28442417068575, -50.46541222399998 -23.28646798868578, -50.46108308699996 -23.28600983568577, -50.45844508799996 -23.29217433268588, -50.45627448999993 -23.29327602268591, -50.45027566099997 -23.29345799668594, -50.44963859599994 -23.2865551126858, -50.43894190999998 -23.29029695368584, -50.44008193799993 -23.28706838968579, -50.43866192299998 -23.28061758568565, -50.43244493999998 -23.28199691168568, -50.43099746399997 -23.28421118068569, -50.42831138999997 -23.28491392168572, -50.41838833299994 -23.27972221668564, -50.41066588699993 -23.28582114968575, -50.40299580699997 -23.28416693168573, -50.39685873799993 -23.28513544268575, -50.39321966599993 -23.28193923668568, -50.38130435799996 -23.27892413168559, -50.37438683199997 -23.27986749068563, -50.37105478499994 -23.28191950068567, -50.36674982299996 -23.28166584368564, -50.35891548399996 -23.28535278268577, -50.35224992999996 -23.2931321266859, -50.34624968099995 -23.29693393868599, -50.34601048299999 -23.29985252568607, -50.33842327899998 -23.29909695668608)))"
4100202.0,Adrianópolis,41,PR,"MULTIPOLYGON (((-49.12885974899995 -24.7139519147172, -49.13599967699997 -24.71027501771715, -49.13631522099995 -24.70653938271704, -49.13827006899999 -24.70600993271706, -49.13702939299997 -24.70424777571698, -49.13874839699998 -24.70136627371696, -49.13915704499992 -24.69474970971678, -49.13254541199995 -24.68623288171663, -49.13157889799999 -24.68302141671657, -49.12981900199997 -24.68192673771654, -49.12617319799995 -24.68417632771655, -49.12237421199995 -24.68245070471653, -49.11834718199997 -24.68623877471661, -49.11159463699994 -24.68835230771665, -49.10887467799994 -24.68584845471659, -49.10894082099997 -24.67654853771641, -49.10559093799997 -24.67471169071638, -49.10273688099994 -24.67492426271635, -49.10009380899999 -24.67632503971639, -49.09708715599999 -24.68187408571652, -49.08783925599993 -24.68067219571649, -49.08437075999996 -24.67885324071647, -49.08440549199997 -24.67297516771632, -49.08320738099996 -24.67224303771629, -49.07467487399998 -24.67341647471636, -49.07140555299998 -24.67773057771646, -49.07084637199995 -24.68238639671655, -49.06906773099995 -24.68486784971659, -49.06440470299997 -24.6860254237166, -49.06128806499998 -24.6853413967166, -49.05184568699996 -24.68069523671651, -49.04625535899998 -24.67269874671635, -49.04483829499998 -24.66903811071625, -49.04550824199998 -24.66609994371617, -49.03739972799997 -24.66041970771607, -49.03950805399995 -24.6533646907159, -49.03456758999993 -24.65004999571585, -49.03287463299995 -24.64194222671567, -49.03506781899994 -24.64082121571563, -49.03851526399995 -24.64376701571572, -49.04098274999995 -24.64328174471573, -49.04228687599993 -24.64057337671565, -49.04003362799994 -24.63684652871557, -49.03220878999997 -24.63383138071548, -49.02109118499992 -24.64198759671568, -49.01837477699996 -24.64261650471565, -49.01503673299992 -24.64187667771567, -49.00836285599996 -24.63456314371554, -49.00467773499997 -24.63323888671547, -49.00070993299993 -24.63534958471555, -48.99926653899996 -24.6378551127156, -49.00448599999999 -24.6378029997156, -49.00540250599994 -24.63913264271558, -49.00733352399992 -24.64922057671582, -49.01067669699994 -24.65597552771595, -49.00942703499993 -24.66036934371607, -49.00070714999998 -24.65534254271596, -48.99092882999997 -24.65524387871595, -48.98939897499996 -24.65664287371598, -48.98785879599995 -24.66590221471619, -48.97862696699997 -24.66497434271614, -48.97442988699998 -24.66683354471618, -48.97492680499993 -24.67166698171628, -48.96328942699994 -24.67321529871634, -48.96061925999992 -24.67959295871645, -48.96103290499996 -24.68451318471658, -48.95845286299993 -24.68528319871661, -48.95510176399996 -24.68408765971656, -48.94959883599995 -24.67484693371639, -48.94247457499995 -24.67227607571631, -48.93102357999993 -24.67565201671639, -48.92242704699998 -24.6751868737164, -48.91526036399994 -24.68291239971655, -48.91267358999993 -24.68186914271654, -48.91019145399996 -24.67794712771644, -48.91278643099997 -24.67350818871636, -48.90992853299996 -24.67071577371631, -48.89066212099993 -24.66931341071626, -48.88497782099995 -24.67043966271629, -48.87846858399995 -24.66819165271622, -48.86954164399997 -24.66967436771628, -48.86539470799994 -24.6673261717162, -48.85956752899994 -24.67016906471627, -48.85387373799995 -24.67514571471636, -48.85190112099997 -24.67500537971638, -48.84787607599998 -24.67387822771632, -48.84723635099993 -24.67111913271628, -48.85633884699996 -24.66470324071613, -48.85919855199995 -24.65910081171605, -48.85850493999992 -24.65769994271601, -48.85500826099997 -24.65570686771595, -48.85330897699998 -24.65616298371595, -48.84976294799998 -24.65778940471603, -48.84436707899993 -24.66421306671613, -48.84040088499994 -24.66497680771617, -48.83228325599998 -24.656885083716, -48.82731438599995 -24.6544533287159, -48.82283684799994 -24.65529633371595, -48.82078770599998 -24.65729184071601, -48.81914422299996 -24.66357218771611, -48.81636374999993 -24.66410862971613, -48.81192393899994 -24.67414259071636, -48.80967931799994 -24.67581648171641, -48.80378666599994 -24.67662263771643, -48.80078102699996 -24.67486047271639, -48.79559346299992 -24.67644693471641, -48.79469813199995 -24.67847870371642, -48.78820674799994 -24.68118936671652, -48.78217629199997 -24.68805814171662, -48.77865160699998 -24.69673224871683, -48.77529152199997 -24.69523816971678, -48.76905575999996 -24.69527864371678, -48.75887209699994 -24.68027587171647, -48.75728647299996 -24.67985431771649, -48.75308643799996 -24.68239340471656, -48.75316958899997 -24.68771474371665, -48.75574623599994 -24.69278683071672, -48.75242003199997 -24.69518011271681, -48.74474986099994 -24.69324968671675, -48.73997621799999 -24.68692499771663, -48.73453634799994 -24.68448166271655, -48.73011987899996 -24.68701166771664, -48.72636297199995 -24.68481670371661, -48.71858989199996 -24.68301476071653, -48.70742352399998 -24.68359420571657, -48.70381202099998 -24.68038205271651, -48.70114257799997 -24.6803755017165, -48.69939458499993 -24.68531495271658, -48.69256152999998 -24.69335396171676, -48.68989111499997 -24.6938521807168, -48.68869810199993 -24.69072270171672, -48.69084239999995 -24.68398384671655, -48.68828246799995 -24.67746490571644, -48.69346988899997 -24.67344892471635, -48.69408751099995 -24.67068348371626, -48.68966818399996 -24.66787209871625, -48.68467603999994 -24.67089103871632, -48.67872409999995 -24.67088802471629, -48.67622357299995 -24.67342119671631, -48.67689200199992 -24.67537132571639, -48.67147322499994 -24.67930195171648, -48.67495011499994 -24.68405301371659, -48.67211184799998 -24.68730872171665, -48.67705927799994 -24.69252679871673, -48.67150921399997 -24.6986690737169, -48.67719523299996 -24.69841106771686, -48.67500892299994 -24.70179247071692, -48.66850935199994 -24.70337009771697, -48.66444676599995 -24.70653818871707, -48.66048732099995 -24.70675688971706, -48.65934553299996 -24.70598180271702, -48.66116804999996 -24.70413617771699, -48.66081366299995 -24.69913546871687, -48.65778070399994 -24.69431072571682, -48.65817313199994 -24.69204798771674, -48.64164204099995 -24.68966748971667, -48.64108776299997 -24.68649704971665, -48.64531450799996 -24.68152518471651, -48.63781071999994 -24.67766826671644, -48.63106072799996 -24.67730087971644, -48.63081219499997 -24.67983064371645, -48.62817352399996 -24.68051074571647, -48.61844707399997 -24.6721609807163, -48.61661971599994 -24.66867321871625, -48.61145190199993 -24.6708837447163, -48.60402979899993 -24.66829678471622, -48.59337220399993 -24.67429335771635, -48.58925301099997 -24.68053030471648, -48.58652827799994 -24.67857900871642, -48.58466689599992 -24.67178619071632, -48.58203494599996 -24.67070158571629, -48.58075097199998 -24.67156890771629, -48.57902894799997 -24.68553843671659, -48.57519699599993 -24.68951335071671, -48.57220280999996 -24.69063855271668, -48.57119588499994 -24.69394357171679, -48.56831374799998 -24.69561291471684, -48.56750530599993 -24.69810232671688, -48.56919730299995 -24.7008115587169, -48.56472925999997 -24.70623744971704, -48.56169581399995 -24.70714774471703, -48.56011344499994 -24.71070908271711, -48.55211090999995 -24.70960957171709, -48.55181044399995 -24.71661780771729, -48.54458462099996 -24.71796005671732, -48.54575068199994 -24.72185480171738, -48.54259223999997 -24.72597125071743, -48.53775218899994 -24.72626322271747, -48.53063924699995 -24.73013447771757, -48.52917465399997 -24.7315897867176, -48.53178279499997 -24.7367665687177, -48.53084004499992 -24.73838937171778, -48.52786135099995 -24.73928913571775, -48.52247465499993 -24.73606785471767, -48.51150235199998 -24.74056612771778, -48.50947279099995 -24.74015002071774, -48.50661813399994 -24.73580553571765, -48.50380586999995 -24.73494674671764, -48.49930631199993 -24.73896758771772, -48.50319965599994 -24.73909282271777, -48.50397370199994 -24.74013818871777, -48.50189683299993 -24.74597573671787, -48.50769848099998 -24.75237215971801, -48.50849332399996 -24.75722685371814, -48.50729196299994 -24.76479110571831, -48.51208535899996 -24.76396335571825, -48.51670080299994 -24.76856022671839, -48.51780925299993 -24.77439811271851, -48.51581406299993 -24.77682752871856, -48.51672413199997 -24.78018205471864, -48.52730411499993 -24.78322314571871, -48.53080730999993 -24.78644617671877, -48.53442051099994 -24.78665151571876, -48.53650721799994 -24.78954746071881, -48.54889079799995 -24.797213696719, -48.55575397899997 -24.80620379871917, -48.55539358899994 -24.81011435271927, -48.55919896499994 -24.82109075271951, -48.55575427199994 -24.82379307271955, -48.56133451399994 -24.82653293371962, -48.56228553799997 -24.82839466971966, -48.56781406799995 -24.84749956772004, -48.56447136699995 -24.85617356672023, -48.56667609999993 -24.86395773072044, -48.54973009099995 -24.86749633472049, -48.54684052699998 -24.8737702847206, -48.54939012799998 -24.87916384872074, -48.54705421999995 -24.87982771572078, -48.54542408699996 -24.87701401972067, -48.54478557499993 -24.87896380672072, -48.54900524099997 -24.88232814272079, -48.55486364099995 -24.8817212537208, -48.55834394099998 -24.88458592472086, -48.55943490499993 -24.88924139872097, -48.55609086799995 -24.89280314572101, -48.55930719399998 -24.90118319672121, -48.56092347799995 -24.90069556372119, -48.56372467599993 -24.89492669572109, -48.56728404999995 -24.89394784672104, -48.57206022399998 -24.89501312872108, -48.57283448299994 -24.90288138872126, -48.56714360399996 -24.90387119472128, -48.56642919499994 -24.91679955872156, -48.57149596999994 -24.91751314772157, -48.57305517999998 -24.91557591572153, -48.57486293199997 -24.91682426072153, -48.57682762399997 -24.91492418672149, -48.57846708099998 -24.91630591272148, -48.57588579299994 -24.92049521072161, -48.57981108599994 -24.92343333572169, -48.57907062899994 -24.92531660372169, -48.58527074099992 -24.9238957247217, -48.58767144799998 -24.92796668072175, -48.58873509099993 -24.92777383072179, -48.58857436799996 -24.92553834072171, -48.59108691299997 -24.92395494172171, -48.59137482699997 -24.92534528872173, -48.59447696199992 -24.92414410872168, -48.59764947999997 -24.92581961072172, -48.60356409299993 -24.92378452472167, -48.60290711199995 -24.92705452272173, -48.60528007199997 -24.92787107472176, -48.60793656899994 -24.92659502172175, -48.60797281499998 -24.92385621172166, -48.61454134399997 -24.92636221272174, -48.61611419799993 -24.92537283672171, -48.62424750899998 -24.92719301772177, -48.62948855199994 -24.92393629372166, -48.63069852599994 -24.92716911472177, -48.63905654099994 -24.93244976672184, -48.63864190999993 -24.93615992272193, -48.64186654699994 -24.93813804172198, -48.64260501499997 -24.94121619372203, -48.64549429899995 -24.94030518372203, -48.64971362799997 -24.94446488872212, -48.65510448699996 -24.93472479172191, -48.65863522399997 -24.93320267172187, -48.66385467299994 -24.93614372272192, -48.66703051599994 -24.93462403372193, -48.66918206899993 -24.9301114007218, -48.67241505399993 -24.93001867072185, -48.67263441299995 -24.92690628472178, -48.66905922299998 -24.92344893572168, -48.67022547699997 -24.92119311772163, -48.67590609599994 -24.92121988972159, -48.68456901999996 -24.91782981472155, -48.68781789599996 -24.92035698872163, -48.69005748599994 -24.91882056972156, -48.69178139799993 -24.92124131272163, -48.69378422499994 -24.91951908072156, -48.69541659999992 -24.92014954372164, -48.69703932999993 -24.91620005372151, -48.69915646399993 -24.91469604272148, -48.70144600099997 -24.9146700247215, -48.70216589899996 -24.92064353572161, -48.70406223299994 -24.92253732372168, -48.70643590999998 -24.92050303972163, -48.70552202399994 -24.91887092572157, -48.71276292399995 -24.91592930372147, -48.71327117599997 -24.91284583872143, -48.71510353499996 -24.91157818072142, -48.71470243799996 -24.9057554607213, -48.71334145799994 -24.90399146672129, -48.71457521199994 -24.9016142207212, -48.71745057099996 -24.90052828772118, -48.71788503999994 -24.89861073372112, -48.71648380699997 -24.89428587572107, -48.72165695599993 -24.88885335872092, -48.72007645999998 -24.88817373272089, -48.72068514899996 -24.88678986672089, -48.71931709799998 -24.88663358572091, -48.71839828399993 -24.88423435072082, -48.72028728999992 -24.88195035172077, -48.71874192299997 -24.8775448217207, -48.72862216499993 -24.87129475172055, -48.73076618099998 -24.86833622672049, -48.83801393599998 -24.86847117472053, -48.83923371799995 -24.86666831572048, -48.83664328199995 -24.86633503472046, -48.83780734499993 -24.86482379272045, -48.83510774799998 -24.86523404672041, -48.83245674499994 -24.86295738772036, -48.83209684199994 -24.86021231472032, -48.83364702599994 -24.85882066772033, -48.83197564699998 -24.85820208472029, -48.83464222999998 -24.85701189872024, -48.83475977899997 -24.85340451172017, -48.84008988699998 -24.85223216972016, -48.84147519599997 -24.84768067372007, -48.84397605099997 -24.84692036672003, -48.84687554899993 -24.84366431971999, -48.84655082299998 -24.84201893771996, -48.84941927999995 -24.83938662671989, -48.84817590199998 -24.83416031671979, -48.85247262799992 -24.83047669871966, -48.85076830399999 -24.83044429071968, -48.85155787599995 -24.82734971771965, -48.92952768099995 -24.88018534872074, -48.93039091099996 -24.87946719272071, -48.93230913799993 -24.88079910172079, -48.93169239999997 -24.88224599172079, -48.94001726199996 -24.88777110672089, -48.94151598799993 -24.89084377772096, -48.95710603799994 -24.90239016872123, -48.96142115199995 -24.90775394572134, -48.96691612799997 -24.91171114772142, -48.97164873799994 -24.91461868272152, -48.97296653799998 -24.91363550772148, -48.98556658699994 -24.91708246272153, -48.99177826199996 -24.91682236272151, -48.99196841599996 -24.9206892787216, -48.99489485199996 -24.92394181572172, -49.10539286699996 -24.89227279272105, -49.10292963099993 -24.89117539072098, -49.09775925799993 -24.88328418472079, -49.09510938799997 -24.88267951172078, -49.09447883899997 -24.88037128172075, -49.09202431199998 -24.87983690872073, -49.09061003799997 -24.87634118272069, -49.09171958199994 -24.87432867072063, -49.08961953899995 -24.87007285972054, -49.08511385399998 -24.86603349672045, -49.07863180799995 -24.85361653772016, -49.07543191599995 -24.85276838272018, -49.07431998599997 -24.84770738272006, -49.07599506599995 -24.84511287571999, -49.07262423499999 -24.84266591471994, -49.07235929599994 -24.84006258071988, -49.07513040799995 -24.83276875071978, -49.07263186899996 -24.83142219871969, -49.06499657099993 -24.81857084471946, -49.06343731899994 -24.81369505871934, -49.06468217899993 -24.81193124171932, -49.06281707499993 -24.81092063671927, -49.06297882399997 -24.80577548371915, -49.06033362299996 -24.80175823971911, -49.06157475699995 -24.79996099371904, -49.06103872599994 -24.797085780719, -49.06310570199997 -24.79402694771893, -49.06126015799998 -24.79080965671887, -49.06300253699993 -24.78994297571886, -49.06201728799993 -24.78744024471879, -49.06515382299995 -24.78684904271877, -49.06379214799995 -24.78540384771872, -49.06686492799997 -24.78369827171868, -49.06624999199994 -24.78228664371866, -49.06924809699994 -24.77811631871858, -49.07361924199995 -24.78177485671868, -49.07718576499997 -24.78013837871862, -49.08006092399995 -24.78212300371868, -49.08093137499998 -24.77940107471861, -49.08451642499994 -24.78042361171861, -49.08684864099996 -24.77834208871858, -49.09465511199994 -24.77747248271858, -49.09595404899994 -24.77456358371852, -49.10084656199995 -24.77409106171852, -49.10671005699998 -24.76791661071834, -49.10901882799993 -24.7615513987182, -49.10671507599994 -24.76023169471823, -49.10380561099998 -24.75544461671813, -49.10741320399995 -24.75154533171798, -49.10662093799993 -24.74894642971794, -49.10806242699993 -24.74606721171792, -49.11057736299994 -24.74406409271787, -49.11323942199994 -24.73234422871758, -49.10889219299997 -24.72677203771746, -49.11641119199992 -24.72064711071735, -49.12741458399994 -24.71882625871733, -49.12805865699994 -24.7172484697173, -49.12663999599994 -24.7148536147172, -49.12885974899995 -24.7139519147172)))"
