code_muni,name_muni,code_state,abbrev_state,geometry
2800100.0,Amparo De São Francisco,28,SE,"MULTIPOLYGON (((-36.92690272499993 -10.12571536632695, -36.92380535199994 -10.12601903032697, -36.91417195199995 -10.13629247132726, -36.91089389299998 -10.13794324332732, -36.88059681399994 -10.14506854832753, -36.94342410499996 -10.2275438623301, -36.93994937599995 -10.15534459732788, -36.93469170799995 -10.12065935932681, -36.92690272499993 -10.12571536632695)))"
2800209.0,Aquidabã,28,SE,"MULTIPOLYGON (((-37.13791520699993 -10.27392827733157, -37.13816116999994 -10.26832943133133, -37.13988551499994 -10.26512555633126, -37.13838469599995 -10.26294351633121, -37.13888496899995 -10.26051666133111, -37.14345128799994 -10.25539684833099, -37.14084914399996 -10.25143103733087, -37.14071575399998 -10.24632807433071, -37.14897810699995 -10.24141864833058, -37.15099795599996 -10.23581170333039, -37.15061476799996 -10.22516760233002, -37.14844337199997 -10.21697164432979, -37.14354708499996 -10.21130898332964, -37.14322776199997 -10.20534828632942, -37.14435603699997 -10.20470964032943, -37.13652203699996 -10.20029605732926, -37.13611524899994 -10.19651655032914, -37.13775746699997 -10.19344313932907, -37.14623780899995 -10.19142145532901, -37.14984201799996 -10.18827727232889, -37.15429150099993 -10.1873985753289, -37.15472501099998 -10.18436314132876, -37.15038336299995 -10.16311981332816, -37.05751957199993 -10.18105987032867, -37.01690255899996 -10.19101293032898, -36.99479434399996 -10.17760044132858, -36.98352217599995 -10.19564613232914, -36.97159413699994 -10.20454775332938, -36.96118881599994 -10.23566381533036, -36.94342410499996 -10.2275438623301, -36.92902822299993 -10.22282868232996, -36.95237371599995 -10.26652037033132, -36.93372514199996 -10.27614585533164, -36.95614620799995 -10.28997913833207, -37.00934536399995 -10.30231457833241, -37.01809104699998 -10.3321045673333, -37.02612136499994 -10.3303419623333, -37.02973408499997 -10.32544225133314, -37.03388201699994 -10.32870934833325, -37.03652596299997 -10.32856262133322, -37.03820611699995 -10.32657932933319, -37.04717461899997 -10.33465098133344, -37.05212330999996 -10.34225819333367, -37.05433299099997 -10.33708375533351, -37.05942693699996 -10.33419464933337, -37.06261792099997 -10.32908454933325, -37.06636573499998 -10.33021046433328, -37.07473158899995 -10.33754264633353, -37.07707457999992 -10.33801124433353, -37.07658234399997 -10.34277257033367, -37.07904751699994 -10.34568662233377, -37.08530404999993 -10.34634028933378, -37.08620565799998 -10.35287738033396, -37.08991707499995 -10.35762072433413, -37.09204616399995 -10.35586516033408, -37.09318541299995 -10.35730322933412, -37.09669654199996 -10.35668691333412, -37.09656580799997 -10.35909614533419, -37.09895636399994 -10.35971246133419, -37.09770897199996 -10.36192472833427, -37.09940459299997 -10.36148670133424, -37.09845210599997 -10.36432548633431, -37.10030267799993 -10.3665883573344, -37.10142162499995 -10.3656888503344, -37.10228809299996 -10.36955389833448, -37.10315851299998 -10.36785529133445, -37.10480201999996 -10.36849028333449, -37.10459658199994 -10.36645457533443, -37.10680037499998 -10.36888248333445, -37.10807035799996 -10.36862101633447, -37.10777153899994 -10.36987232333452, -37.10991930399995 -10.36903189333445, -37.11117060999993 -10.37282316533458, -37.11283279299993 -10.37289787033461, -37.11328102299995 -10.36979761833451, -37.11499923499996 -10.37069407633452, -37.11610113099994 -10.36847160633448, -37.11781934299994 -10.3693307123345, -37.11908932599993 -10.36824749233446, -37.12056474699995 -10.37050731433453, -37.12422528599996 -10.37123568633458, -37.12364632299994 -10.37381300433462, -37.12503699399997 -10.37499396533464, -37.12873049699993 -10.37339735033462, -37.12571821599993 -10.37135368333453, -37.12922649499995 -10.37129031433457, -37.12882629399996 -10.36792628233441, -37.13329681599998 -10.36425406733429, -37.13304135799996 -10.36235941733425, -37.13546821299997 -10.36231684133425, -37.13437186999994 -10.3606670053342, -37.13503180499998 -10.35820821833415, -37.13841662899994 -10.36031575033418, -37.14115216299996 -10.36004964833421, -37.13999195599996 -10.36325352233433, -37.14319582999996 -10.36044347933422, -37.14521820899994 -10.36180592433426, -37.14250396299997 -10.36408376233433, -37.14616553399997 -10.36431793233433, -37.14344064399995 -10.36559522433437, -37.14414315499993 -10.36690444933441, -37.14736831699997 -10.36609549733438, -37.14620810999998 -10.36231684133425, -37.14784730199994 -10.36175270433428, -37.15333965799993 -10.36736214533443, -37.15524495199998 -10.36694702533442, -37.15278616499995 -10.36494593433432, -37.15446793299998 -10.36322159033431, -37.15799112999997 -10.36617000633439, -37.15986449199994 -10.36500979933435, -37.15704380499994 -10.36285969033426, -37.15980062699998 -10.36035832733422, -37.15666061699994 -10.36051798833423, -37.15618163299995 -10.35819757433416, -37.15380799799992 -10.3576866573341, -37.15371220099995 -10.35595166933411, -37.15668190599996 -10.353854781334, -37.15332901399994 -10.35290745633398, -37.15563878399995 -10.35046995733392, -37.15802306199998 -10.35031029533387, -37.15762923099992 -10.34823469633385, -37.15541525799994 -10.34963971733387, -37.15304207399998 -10.34620357933377, -37.15471274699996 -10.34488180433374, -37.15747545899995 -10.34570686233374, -37.15852333499998 -10.34490309233375, -37.15689478799992 -10.34460505733374, -37.15782082399993 -10.34282749233367, -37.16060957899998 -10.34320003633366, -37.16137595399993 -10.3405922313336, -37.16411148799994 -10.33975134733358, -37.16361666299996 -10.33808076233351, -37.16524001199996 -10.33715485233352, -37.16246650399995 -10.33405436933339, -37.16497546599992 -10.33364360833337, -37.16573302899997 -10.33147914333333, -37.16069463499997 -10.33062538233328, -37.15949215399996 -10.3278476513332, -37.15873459099998 -10.32932670233324, -37.15700301899994 -10.32759513033322, -37.15593281099996 -10.32841281733323, -37.15456198299995 -10.32616417833316, -37.15559611699996 -10.3247091763331, -37.15244561699996 -10.32585153333312, -37.15255383999994 -10.32383136533306, -37.14927106799997 -10.32255673633305, -37.15120706199996 -10.31924991433294, -37.15012482899994 -10.31971888133297, -37.14857362899993 -10.31784301133293, -37.15007672999997 -10.31708544833288, -37.15018495299994 -10.31256412133276, -37.15322722999997 -10.31300903933274, -37.15293863399994 -10.3103034573327, -37.15494677699996 -10.30984651433266, -37.15410503999993 -10.30813899233259, -37.15641380399995 -10.30753775133254, -37.15275826199996 -10.30405055733243, -37.15088239199996 -10.30602262533256, -37.14960776199995 -10.30546948433253, -37.14974003499998 -10.30334109333247, -37.14719077599995 -10.30388221033243, -37.14824895899994 -10.30228291033243, -37.14722685099996 -10.29791790533229, -37.14899449699993 -10.29772550833226, -37.14868185199997 -10.29622240733223, -37.15052164799993 -10.29482753033221, -37.14891032399998 -10.29047454933206, -37.15078656699995 -10.28888717233197, -37.14734158199997 -10.28835889433197, -37.14792181099995 -10.28670114933194, -37.14664451899994 -10.28518968733188, -37.14431345999996 -10.28499809333189, -37.14484566599997 -10.28407205633185, -37.13913514899997 -10.28004494733176, -37.13791520699993 -10.27392827733157)))"
2800308.0,Aracaju,28,SE,"MULTIPOLYGON (((-37.03710407999995 -10.86675103834977, -37.03390896699995 -10.87008383434988, -37.03642743899997 -10.87792816335013, -37.04349261399994 -10.88975137535047, -37.04444250399997 -10.90675112535102, -37.03984530499998 -10.92579434735159, -37.03907663999995 -10.94534109535216, -37.03462017999993 -10.95729851435254, -37.03618328999994 -10.96268947835271, -37.03347083399996 -10.97129833535299, -37.03449214199998 -10.97783635435319, -37.06331847199993 -11.01285370035424, -37.12573208799995 -11.10306736435702, -37.14398240599996 -11.13387136735792, -37.14777212299997 -11.14666807835832, -37.15450898799997 -11.16160278235875, -37.16341141299995 -11.15239201835848, -37.16553711799997 -11.14332018635818, -37.16426444599993 -11.11691566935744, -37.16638775899998 -11.10535876635705, -37.16264552999996 -11.10077090135694, -37.16213069399998 -11.09381625435668, -37.17053491799992 -11.08607520135649, -37.17343656499997 -11.08158198035635, -37.17348246399995 -11.07860818735621, -37.17005876799993 -11.07138277535603, -37.15841541199995 -11.05565522635554, -37.15557539699994 -11.05469777735552, -37.14914445499993 -11.05579744335556, -37.14461309099994 -11.05896062835567, -37.14165710699995 -11.06334473435576, -37.13914356899995 -11.06285919535575, -37.09139037199997 -10.94096342135203, -37.10751740299997 -10.90479741835092, -37.10189278699994 -10.89464741235061, -37.10214385099994 -10.89255180735057, -37.10521055399993 -10.89065441235049, -37.10451246799993 -10.8867902303504, -37.10284614099993 -10.88563190735034, -37.09864959399993 -10.88687143635041, -37.09672060799993 -10.88531371835035, -37.09732470899996 -10.88235252335025, -37.10343341999993 -10.87664124135008, -37.10132110399995 -10.87515474035004, -37.09251995799997 -10.87425045235001, -37.08181278599994 -10.86250481534964, -37.07743017599994 -10.86285707434968, -37.07232732699998 -10.86571768934973, -37.06976825799995 -10.87544602135005, -37.06698837299996 -10.87682961735006, -37.05919990299998 -10.86643047234974, -37.05245705199996 -10.86268169234966, -37.04616796699997 -10.86315157034965, -37.03710407999995 -10.86675103834977)))"
2800407.0,Arauá,28,SE,"MULTIPOLYGON (((-37.63592513099995 -11.34082511036426, -37.63481468899994 -11.34118136136424, -37.63494970999994 -11.34690071836444, -37.63906118799997 -11.35545089536466, -37.63592513099995 -11.34082511036426)), ((-37.65624754499997 -11.34041881236421, -37.66587838999992 -11.34583715336436, -37.67211021199994 -11.34553033236438, -37.67513106099995 -11.34415461536438, -37.67726874599997 -11.34092862936425, -37.67584384499997 -11.33634093336414, -37.66486904899995 -11.332660518364, -37.65624754499997 -11.34041881236421)), ((-37.65190135999995 -11.32060002736364, -37.64659875199992 -11.32487593436379, -37.65265403599994 -11.33008713836392, -37.65355217299997 -11.33308222936401, -37.66312102799998 -11.33175226236397, -37.65944659399997 -11.32366123136373, -37.65190135999995 -11.32060002736364)), ((-37.66349174099997 -11.28215552436246, -37.66232131899994 -11.25232156736156, -37.66399996299998 -11.24608235936135, -37.66864965899998 -11.24407689936127, -37.67129389499996 -11.23620361336104, -37.66827148999994 -11.23007835136088, -37.66333944699994 -11.22544635636073, -37.66095781299997 -11.21903282436054, -37.65032485199998 -11.21982045036053, -37.64156719299996 -11.21653867236047, -37.63423910599994 -11.21989251436058, -37.61850097999996 -11.21546975036042, -37.61152485799993 -11.2150571843604, -37.60807430199998 -11.21670744936047, -37.60286096299995 -11.21363195436035, -37.59697251599993 -11.21359444836039, -37.59653443099995 -11.20353654736005, -37.54615994299996 -11.16585415335891, -37.55008645399994 -11.17444140135919, -37.55369373799993 -11.17511178235918, -37.55620500199996 -11.17998533835933, -37.55228913199994 -11.18467799835947, -37.55001196799997 -11.18461415235948, -37.54761775299994 -11.18151763535941, -37.54767095799996 -11.18560376135954, -37.54554276799996 -11.18569953035954, -37.54236112299998 -11.18850874135961, -37.54152048699995 -11.18606132235951, -37.53438040799994 -11.19008360235965, -37.53658308499995 -11.19290345535974, -37.53618936999993 -11.19486139035981, -37.53251824099993 -11.19579779435979, -37.53200747599994 -11.1972343233599, -37.53485925099994 -11.20060750535994, -37.53374195099997 -11.20375722736003, -37.53727474699997 -11.22003788536056, -37.53646603499993 -11.22287901936065, -37.53223093599996 -11.22579464036074, -37.53193298899998 -11.22795475336079, -37.53017723199996 -11.2281569323608, -37.52746378899995 -11.22594361336076, -37.52440983499997 -11.22685873536077, -37.52538880299993 -11.22840167336082, -37.52455880899998 -11.23139178136091, -37.52970902999993 -11.23637174736107, -37.52779365799994 -11.24167094236119, -37.52496316499997 -11.24053236036122, -37.52347343099995 -11.24128786736119, -37.52340958599995 -11.24743833836138, -37.52626002699997 -11.25248637936156, -37.52592033299993 -11.25420995336158, -37.52136945599995 -11.26052182136178, -37.51519609299992 -11.26461761036192, -37.51400890799994 -11.27181986736215, -37.50597562099995 -11.2732840623622, -37.50878529299995 -11.2738182963622, -37.50846870999993 -11.27530227736227, -37.51536427799993 -11.28548239136255, -37.51613594799993 -11.28941988836266, -37.52397136999997 -11.29207126936277, -37.52325905899995 -11.29929331236299, -37.52710751799998 -11.30061405636303, -37.52853213999997 -11.30453176736313, -37.53203433699997 -11.30520450536316, -37.54012698299993 -11.30292906736311, -37.54833834699996 -11.30385902936314, -37.55005976599995 -11.30813289536327, -37.55831070299995 -11.31191210236337, -37.56408833799998 -11.31784802836355, -37.57202269299995 -11.32297271136371, -37.57643506399995 -11.32295292436368, -37.58241056299993 -11.32603960636377, -37.58779746599998 -11.32416191936372, -37.59022619899997 -11.32491178036378, -37.59479686299994 -11.32942308436387, -37.59709208699995 -11.33454776736403, -37.59736909699996 -11.34082006236428, -37.60326544999997 -11.34301635536432, -37.66344084799993 -11.28996600236272, -37.66349174099997 -11.28215552436246)), ((-37.68056282299995 -11.31853310036358, -37.68309530399995 -11.31625327636348, -37.68247562699998 -11.31253935536338, -37.67625661899996 -11.30053666236301, -37.67397757299994 -11.30150383736301, -37.67053632899995 -11.30874781436326, -37.67384325199998 -11.32217076136367, -37.67627072299994 -11.32397835836376, -37.68153131099995 -11.3209407333636, -37.68056282299995 -11.31853310036358)))"
2800506.0,Areia Branca,28,SE,"MULTIPOLYGON (((-37.37628934299993 -10.76877830634676, -37.36171565299997 -10.73850463334583, -37.33632212999999 -10.72179548334531, -37.33455216199997 -10.72205988234533, -37.33176366799994 -10.72591793534544, -37.32155510699993 -10.72988103434557, -37.31676118899997 -10.7306832043456, -37.31013374099996 -10.72949904934557, -37.31127969699997 -10.73261223034567, -37.31643650099994 -10.73675677334579, -37.31621968299992 -10.74068726934593, -37.30896868499998 -10.73471315034572, -37.29821579399992 -10.73144717534564, -37.29813939699994 -10.72766551934553, -37.29472062699995 -10.72625217234543, -37.29213168899997 -10.72240011034537, -37.28785443799995 -10.72372151934543, -37.28495134899997 -10.72067518434531, -37.28143708299995 -10.72022635234526, -37.27810425899998 -10.72560279734545, -37.28306052099997 -10.73173366434562, -37.28161852599993 -10.73752074434579, -37.27890642899995 -10.7414360953459, -37.26996796899994 -10.74743326734613, -37.26922309699995 -10.74928589634616, -37.27252727099994 -10.75283836134627, -37.24450863699997 -10.77838363934707, -37.31835873199997 -10.83214809234871, -37.31837078199993 -10.83454270834879, -37.32274532499997 -10.83212398734869, -37.32910109699996 -10.83343530934878, -37.33710651199992 -10.83960765234891, -37.34000617799995 -10.84770466434918, -37.34750982599996 -10.8478104593492, -37.35134199399994 -10.84992046734925, -37.35699732599993 -10.84759473734917, -37.36359563399999 -10.84714342434918, -37.36966528999994 -10.85188418934935, -37.37554962499996 -10.85263514934935, -37.37972738999997 -10.85089058134927, -37.38773378599996 -10.85106341434929, -37.40352540099996 -10.84455152334908, -37.40473230599997 -10.84219649334904, -37.40271433699997 -10.83982492234891, -37.40693400999993 -10.83217131634874, -37.40419942499995 -10.83003243834862, -37.39605227499992 -10.80984153934801, -37.37628934299993 -10.76877830634676)))"
2800605.0,Barra Dos Coqueiros,28,SE,"MULTIPOLYGON (((-36.91664536499996 -10.84276763234901, -36.91853847399994 -10.84624183134911, -36.91949393599998 -10.84661118934912, -36.91700891699997 -10.84197047034903, -36.91664536499996 -10.84276763234901)), ((-36.98234490499994 -10.84111646434902, -36.98439877799996 -10.83837587434889, -36.98749274799996 -10.83760238134887, -36.98668152399995 -10.83467820234881, -36.98405919599998 -10.83188608334872, -36.98385167299994 -10.83528190434879, -36.98267538399993 -10.83583866234882, -36.98037876499995 -10.8350571133488, -36.97866361399997 -10.83211247134871, -36.96843841999998 -10.83288596434875, -36.96487280899998 -10.82267963634845, -36.96530671899995 -10.82045348734835, -36.96325377399994 -10.81820287234829, -36.95932630099998 -10.81711426334826, -36.96102421199998 -10.81143569634805, -36.95917537599995 -10.80726638334795, -36.95596821199996 -10.808945427348, -36.95440236099994 -10.80526662234792, -36.94977555399998 -10.80216335934779, -36.94730886899998 -10.79785241334764, -36.93842313799996 -10.79532441334759, -36.93668749599993 -10.79121169734744, -36.93732243599993 -10.78727250134734, -36.93604606399997 -10.78692919034734, -36.93472663199999 -10.78914124734741, -36.93265024299995 -10.78628775734732, -36.92808475099997 -10.7901740853474, -36.92721692999992 -10.78651414534731, -36.92497191499996 -10.7879668013474, -36.92457573599994 -10.78591044334732, -36.92142628199998 -10.78551927634726, -36.91608618399993 -10.78053844434712, -36.91031328899992 -10.77731241434701, -36.90506863199994 -10.77648232434702, -36.90395954299999 -10.77359033134695, -36.89941799499996 -10.77257149734688, -36.88603316999996 -10.75452268434631, -36.88218813699996 -10.74435362934599, -36.87624188699993 -10.73818501334583, -36.86924369199994 -10.74379829334599, -36.86504792699998 -10.74111179734595, -36.86202939199995 -10.74286254734599, -36.85463204399997 -10.74256376034596, -36.85274674199997 -10.744225681346, -36.86750496399997 -10.75805222834642, -36.91379430099993 -10.80835531834797, -36.92404462299992 -10.82045409034834, -36.93160207599993 -10.8320045573487, -36.93886347399996 -10.83672912834886, -36.95305993699997 -10.8515135123493, -37.00791388299996 -10.92119534135142, -37.02605383799994 -10.95143071035237, -37.03462017999993 -10.95729851435254, -37.03907663999995 -10.94534109535216, -37.03984530499998 -10.92579434735159, -37.04402821099995 -10.90996642835111, -37.04349261399994 -10.88975137535047, -37.03981729999998 -10.8840954413503, -37.03157854899996 -10.88638537935036, -37.02804671099994 -10.88521047035033, -37.01535734399993 -10.87322076834996, -37.01569692599996 -10.8640143203497, -37.00921540099996 -10.86485088534971, -37.00609158099996 -10.85934566334954, -37.00234003099996 -10.86122220134962, -36.99850848399995 -10.86073485134958, -36.99347316599994 -10.85684536534948, -36.99298265799995 -10.85284584334934, -36.98256236099996 -10.84818616434921, -36.98124821099998 -10.84494112734913, -36.98234490499994 -10.84111646434902)))"
2800670.0,Boquim,28,SE,"MULTIPOLYGON (((-37.67245260799996 -11.14853459035836, -37.64671975399995 -11.12619924635768, -37.64606885499995 -11.11646319135744, -37.64954567399997 -11.1088791533572, -37.63302788899993 -11.08145447135634, -37.62373377599993 -11.08812609135651, -37.62004130599996 -11.08588123835649, -37.62094344399998 -11.08376226435643, -37.61838389099995 -11.08170623035635, -37.61651667699994 -11.08380422435641, -37.61683137599994 -11.08053135335634, -37.61192206999993 -11.07990195535631, -37.61192206999993 -11.07744730235621, -37.61494318099994 -11.07620948635621, -37.61655863599998 -11.07270583635606, -37.61475436199998 -11.06960080535596, -37.62241896699992 -11.06747529335594, -37.56515142799998 -11.04005179535508, -37.57000558499993 -11.03478352335489, -37.56777438699991 -11.03090583035479, -37.56851328899995 -11.02545750235461, -37.53100796399996 -10.99622232335372, -37.52872293499995 -11.05388789135546, -37.53806769799996 -11.09264797935666, -37.55308720299996 -11.14011368835809, -37.54092459399993 -11.14262495235821, -37.54598968799996 -11.14718992135833, -37.54628763399995 -11.14970118635842, -37.54299957999996 -11.15165912135848, -37.54399982899997 -11.15346808335854, -37.54728788399996 -11.1555324283586, -37.55088452599995 -11.1533191103585, -37.55441732199994 -11.15334039235853, -37.55317233099999 -11.1588204833587, -37.54615994299996 -11.16585415335891, -37.59653443099995 -11.20353654736005, -37.60335109499994 -11.20015915835996, -37.60705078399995 -11.19975807335993, -37.60863689299998 -11.20264268636001, -37.61178739999996 -11.20301774636004, -37.61760083499995 -11.20072987835997, -37.63837917999995 -11.19870455235993, -37.64483021799998 -11.19360373135975, -37.67041185199997 -11.18302638635941, -37.67315392399995 -11.18651389235952, -37.67985421199995 -11.18970776535965, -37.68579397099995 -11.17525697535921, -37.69146217099995 -11.17123763235904, -37.70454738899997 -11.19181610435968, -37.70540899399998 -11.19150414335971, -37.70493362499997 -11.1883102633596, -37.70286874499993 -11.18820627635959, -37.70283903399996 -11.18450731735946, -37.70013537699997 -11.18333375235944, -37.70679053299995 -11.17431661035916, -37.67245260799996 -11.14853459035836)))"
2800704.0,Brejo Grande,28,SE,"MULTIPOLYGON (((-36.48741364599994 -10.42292000133616, -36.46787227199996 -10.40906539133571, -36.46065448399997 -10.40659422333563, -36.45071796799993 -10.41017683833572, -36.44360562899993 -10.41802160733599, -36.43792845199994 -10.41842915433601, -36.43224795599997 -10.42294555233613, -36.40803747399997 -10.4712384453376, -36.40120664899995 -10.49202833333826, -36.39632879399994 -10.4970677823384, -36.40813038899994 -10.50959739733878, -36.40879879099997 -10.51269243333887, -36.43303039899996 -10.515945643339, -36.48618984899997 -10.5363834533396, -36.49767671599994 -10.53846509333969, -36.49570688399996 -10.53501843133961, -36.48689467399998 -10.53194415833948, -36.48464033599998 -10.52862292933937, -36.49941276399994 -10.5129860123389, -36.58556260199997 -10.4997830623385, -36.52851205399998 -10.46639838133751, -36.51132252099995 -10.44557131033683, -36.48409726199997 -10.43716042233661, -36.48961258899993 -10.42399915333617, -36.48741364599994 -10.42292000133616)))"
2801009.0,Campo Do Brito,28,SE,"MULTIPOLYGON (((-37.56467389799997 -10.75148006534625, -37.58797236999993 -10.72221981834531, -37.58534130699996 -10.7143675523451, -37.58647082999993 -10.71008750934495, -37.58872250599995 -10.70309511034474, -37.59504440699994 -10.69571602734451, -37.59443193299995 -10.69366132334447, -37.59286223499998 -10.6947489953445, -37.59063582199997 -10.69320428634446, -37.59094930799995 -10.68729078434429, -37.58955286699995 -10.68496813134418, -37.58849841099993 -10.68575184834421, -37.58710376499994 -10.6844750903442, -37.58688822799996 -10.68123478734407, -37.58006147199995 -10.68312312334417, -37.57535124399993 -10.68907178134431, -37.56805434099994 -10.68965715834433, -37.56462034399993 -10.69263124734444, -37.56061092999993 -10.69149275134439, -37.55343696299996 -10.69684796534457, -37.54863747899997 -10.69784154234457, -37.53501367899997 -10.69427140034445, -37.53259036799995 -10.6886938123443, -37.51750167699998 -10.68820826934431, -37.50955115099998 -10.68989292334435, -37.50079740199993 -10.68853097234432, -37.49958790599994 -10.69278082934445, -37.48478729099998 -10.69755358334458, -37.48417800299995 -10.69897525534462, -37.47982315499996 -10.70055188334467, -37.47792005099996 -10.7052412693448, -37.47331237099996 -10.71070404434499, -37.46869193899994 -10.70948546934496, -37.46295938099995 -10.71261374034504, -37.46115200299994 -10.71633995634515, -37.46247212599997 -10.7180408843452, -37.45772475899997 -10.72070651834526, -37.45697368099997 -10.72321896534535, -37.45516067299995 -10.72410837534541, -37.45455138499994 -10.72674862234548, -37.45587928299994 -10.73040099634559, -37.45208884699997 -10.73317153034566, -37.45229894599998 -10.73651677434576, -37.45008327499993 -10.74172694634595, -37.45135262399998 -10.74411332334602, -37.44859772599994 -10.74793572334614, -37.45130184999993 -10.75170403334625, -37.45003945799993 -10.75284580234629, -37.45101142899994 -10.75735518134645, -37.44853466899996 -10.76033561034652, -37.45066717599997 -10.7637120803466, -37.44807770299997 -10.76653003634669, -37.45132723699992 -10.76703777534671, -37.45183497699998 -10.76922105734682, -37.44536129499993 -10.77643096234699, -37.44228946899995 -10.77551703034698, -37.44001539099997 -10.78178373534717, -37.44234024299993 -10.78430092934722, -37.44626248199995 -10.78225134734715, -37.44913991199996 -10.78972368334743, -37.43141203299995 -10.83131601134869, -37.40216186099997 -10.82497274934848, -37.45576970999997 -10.8817479543502, -37.45884411599997 -10.87957970235014, -37.45650985999998 -10.87416896334997, -37.45701969199995 -10.87071809934986, -37.46165890399993 -10.86806616534981, -37.46263889199997 -10.85926724034954, -37.47005886899996 -10.85161909834932, -37.47472759299995 -10.85393067834936, -37.47675826799996 -10.85987252934957, -37.48278667899996 -10.85750756334949, -37.48092527299997 -10.8459600813491, -37.47826975599998 -10.84292382934906, -37.47931570699996 -10.840672254349, -37.48853622999997 -10.83682638234886, -37.48757561999997 -10.8321521773487, -37.49326914199997 -10.83003986334865, -37.49738439699996 -10.8323548843487, -37.50081167199994 -10.8287789733486, -37.50418472099994 -10.8277803113486, -37.50688628699992 -10.82430135434845, -37.50855818799993 -10.82558971534853, -37.51113180099997 -10.82357721934846, -37.51158218099993 -10.82547750734851, -37.51315159699993 -10.82536115834853, -37.52456747599995 -10.81955770034833, -37.52361435599993 -10.81658257434821, -37.52061925499992 -10.81531809034819, -37.51963531799998 -10.81149465034805, -37.52173780799995 -10.81120424434807, -37.52224677999993 -10.80980881934804, -37.52392336599996 -10.81166144934806, -37.52453840399994 -10.80987126634803, -37.52011220899993 -10.80530269634788, -37.51980881699996 -10.8030560683478, -37.51718577199995 -10.80361756834783, -37.51607617599996 -10.79896217634773, -37.51814169099998 -10.79810985034767, -37.52056195299997 -10.80036846634773, -37.52281130899996 -10.79975214234769, -37.51983343399996 -10.79263102234751, -37.52261069999997 -10.79409885834751, -37.52335016999995 -10.7922297743475, -37.52729659099997 -10.79041960034743, -37.53011882399994 -10.79082297634745, -37.53028177999994 -10.78982512334743, -37.52777569499994 -10.78971641434739, -37.52716359699997 -10.78516717334726, -37.53250488699995 -10.78451319834725, -37.53182554899995 -10.78291614634717, -37.53367002299996 -10.78402227834724, -37.53504733599993 -10.78264605534716, -37.53577952699992 -10.78497288434726, -37.53637036999992 -10.78301604534721, -37.54071185699996 -10.78144269734713, -37.54273768299998 -10.78219501034718, -37.54375686999998 -10.78030859834715, -37.54955576399993 -10.78358912934722, -37.55788203599996 -10.78155528734717, -37.56620860399993 -10.76782890334674, -37.56001881099996 -10.75732465034639, -37.56467389799997 -10.75148006534625)))"
2801108.0,Canhoba,28,SE,"MULTIPOLYGON (((-37.00847235499998 -10.10426111132631, -36.99055552299995 -10.08323547432564, -36.95390466499997 -10.07164897932531, -36.94345909399993 -10.09284484232597, -36.93057467099993 -10.10577090732636, -36.92697884199998 -10.11810132332673, -36.92156207699997 -10.12831364932703, -36.92380535199994 -10.12601903032697, -36.92631057999994 -10.12655044232698, -36.93127548799998 -10.12384783232692, -36.93469170799995 -10.12065935932681, -36.93994937599995 -10.15534459732788, -36.94342410499996 -10.2275438623301, -36.96118881599994 -10.23566381533036, -36.97159413699994 -10.20454775332938, -36.98352217599995 -10.19564613232914, -36.99479434399996 -10.17760044132858, -37.01690255899996 -10.19101293032898, -37.05751957199993 -10.18105987032867, -37.15038336299995 -10.16311981332816, -37.06164605699995 -10.13526560032727, -37.06064396599994 -10.13257817332718, -37.05643062699993 -10.13108262832711, -37.05551963499993 -10.12660358332701, -37.05397094799997 -10.12806117132703, -37.05236152899994 -10.12584442332695, -37.05090394099994 -10.12763604132703, -37.04719923999993 -10.1245690343269, -37.04480029399996 -10.12575332432696, -37.04598458399995 -10.13322345932722, -37.04393485099997 -10.13260094832716, -37.04296312599996 -10.13380042132719, -37.04053381399995 -10.13197843732713, -37.04057936399994 -10.1370951763273, -37.03927360799996 -10.13733810732733, -37.03289666299997 -10.13200880332717, -37.03356472399997 -10.12923027732709, -37.03159090799994 -10.1240224393269, -37.00847235499998 -10.10426111132631)))"
